snpId;chromosome;position;DSI;DPI;diseaseId;diseaseName;diseaseType;diseaseClass;diseaseSemanticType;score;EI;YearInitial;YearFinal;pmid;source
rs63750083;14;73219177;744;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;9833068;UNIPROT
rs63750083;14;73219177;744;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,02;1;2007;2007;16628450;BEFREE
rs63750083;14;73219177;744;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;16897084;CLINVAR
rs63750083;14;73219177;744;179;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,01;1;2007;2007;16628450;BEFREE
rs63750083;14;73219177;744;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;5;2003;2007;16897084;BEFREE
rs63750083;14;73219177;744;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;21373759;CLINVAR
rs63750083;14;73219177;744;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,02;1;2007;2007;16897084;BEFREE
rs63750083;14;73219177;744;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;20301414;CLINVAR
rs63750083;14;73219177;744;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;5;2003;2007;12399144;BEFREE
rs63750083;14;73219177;744;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;20145736;CLINVAR
rs63750083;14;73219177;744;179;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1998;2001;11524469;UNIPROT
rs63750083;14;73219177;744;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;20634584;CLINVAR
rs63750083;14;73219177;744;179;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1998;2001;11524469;UNIPROT
rs63750083;14;73219177;744;179;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1998;2001;9833068;UNIPROT
rs63750110;1;226895548;1;71;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,01;1;2002;2002;11723295;BEFREE
rs63750151;21;25891761;846;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2006;2006;16917905;BEFREE
rs63750155;14;73186904;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;2001;2001;11524469;UNIPROT
rs63750155;14;73186904;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;2001;2001;11524469;UNIPROT
rs63750155;14;73186904;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;2001;2001;11524469;UNIPROT
rs63750197;1;226885570;923;107;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,7;;;;;UNIPROT
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;21234330;CLINVAR
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;19560505;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;9050898;CLINVAR
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;16331303;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;22249458;CLINVAR
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;20634584;CLINVAR
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;9450781;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;21911706;CLINVAR
rs63750215;1;226885603;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;26166204;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;20301414;CLINVAR
rs63750215;1;226885603;734;179;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2010;2010;20375137;BEFREE
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;20457965;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;15389756;CLINVAR
rs63750215;1;226885603;734;179;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,03;1;1997;2010;9334350;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;7651536;CLINVAR
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;16533963;BEFREE
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;9334350;BEFREE
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;10393846;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;15663477;CLINVAR
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;7638622;CLINVAR
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;16775391;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;16959576;CLINVAR
rs63750215;1;226885603;734;179;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,03;1;1997;2010;20457965;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;22115042;CLINVAR
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;20457965;CLINVAR
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;28492532;CLINVAR
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;16533963;CLINVAR
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;18833506;CLINVAR
rs63750215;1;226885603;734;179;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,03;1;1997;2010;10404731;BEFREE
rs63750215;1;226885603;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;9648880;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;7550356;CLINVAR
rs63750215;1;226885603;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;9050898;BEFREE
rs63750215;1;226885603;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;16331303;BEFREE
rs63750215;1;226885603;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;10575009;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;7638622;UNIPROT
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;9813158;CLINVAR
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;20375137;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;8986743;CLINVAR
rs63750215;1;226885603;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;1;1997;2010;9225696;BEFREE
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;24928124;CLINVAR
rs63750215;1;226885603;734;179;C1847200;ALZHEIMER DISEASE 4;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2017;7651536;UNIPROT
rs63750218;14;73217171;1;71;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1993;2000;11094128;CLINVAR
rs63750218;14;73217171;1;71;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;1993;2000;20301414;CLINVAR
rs63750227;14;73217221;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;2000;2000;10533070;UNIPROT
rs63750227;14;73217221;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;2000;2000;10533070;UNIPROT
rs63750227;14;73217221;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;2000;2000;10533070;UNIPROT
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;7550356;UNIPROT
rs63750231;14;73198100;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,08;1;2004;2015;21194156;BEFREE
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;12891668;BEFREE
rs63750231;14;73198100;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,08;1;2004;2015;15230697;BEFREE
rs63750231;14;73198100;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,08;1;2004;2015;24569455;BEFREE
rs63750231;14;73198100;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,08;1;2004;2015;21435348;BEFREE
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;25580592;BEFREE
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;9298817;BEFREE
rs63750231;14;73198100;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,08;1;2004;2015;18317569;BEFREE
rs63750231;14;73198100;734;179;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;24239247;BEFREE
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;12891668;CLINVAR
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;14557582;CLINVAR
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;19650138;BEFREE
rs63750231;14;73198100;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,08;1;2004;2015;25762465;BEFREE
rs63750231;14;73198100;734;179;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;26949549;BEFREE
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;12370477;CLINVAR
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;24816373;BEFREE
rs63750231;14;73198100;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,08;1;2004;2015;21159009;BEFREE
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;7550356;CLINVAR
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;21775732;BEFREE
rs63750231;14;73198100;734;179;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1995;1997;7550356;UNIPROT
rs63750231;14;73198100;734;179;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;9052708;BEFREE
rs63750231;14;73198100;734;179;C4015780;ALZHEIMER DISEASE, FAMILIAL, WITH SPASTIC PARAPARESIS AND UNUSUAL PLAQUES;phenotype;;Finding;0,7;;1995;2004;11524469;CLINVAR
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;18317569;BEFREE
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;23137948;BEFREE
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;8837617;CLINVAR
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;25352452;BEFREE
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;21159009;BEFREE
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;9298817;UNIPROT
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;9052708;CLINVAR
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;11524469;CLINVAR
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;25471389;CLINVAR
rs63750231;14;73198100;734;179;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;24239249;BEFREE
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;22133015;BEFREE
rs63750231;14;73198100;734;179;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1995;1997;9298817;UNIPROT
rs63750231;14;73198100;734;179;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1995;1997;7550356;UNIPROT
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;21435348;BEFREE
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;20301414;CLINVAR
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;22710270;BEFREE
rs63750231;14;73198100;734;179;C4015780;ALZHEIMER DISEASE, FAMILIAL, WITH SPASTIC PARAPARESIS AND UNUSUAL PLAQUES;phenotype;;Finding;0,7;;1995;2004;12370477;CLINVAR
rs63750231;14;73198100;734;179;C4015780;ALZHEIMER DISEASE, FAMILIAL, WITH SPASTIC PARAPARESIS AND UNUSUAL PLAQUES;phenotype;;Finding;0,7;;1995;2004;14557582;CLINVAR
rs63750231;14;73198100;734;179;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1995;1997;9298817;UNIPROT
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;26949549;BEFREE
rs63750231;14;73198100;734;179;C4015780;ALZHEIMER DISEASE, FAMILIAL, WITH SPASTIC PARAPARESIS AND UNUSUAL PLAQUES;phenotype;;Finding;0,7;;1995;2004;7550356;CLINVAR
rs63750231;14;73198100;734;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,1;9,33E+14;1997;2016;23137949;BEFREE
rs63750231;14;73198100;734;179;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,05;1;1997;2016;21296022;BEFREE
rs63750231;14;73198100;734;179;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,08;1;2004;2015;22829467;BEFREE
rs63750231;14;73198100;734;179;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1993;2015;11402113;CLINVAR
rs63750248;14;73198047;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;;;;UNIPROT
rs63750248;14;73198047;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;;;;UNIPROT
rs63750248;14;73198047;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;;;;UNIPROT
rs63750249;14;73219200;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;2001;2001;11524469;UNIPROT
rs63750249;14;73219200;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;2001;2001;11524469;UNIPROT
rs63750249;14;73219200;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;2001;2001;11524469;UNIPROT
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;10631141;UNIPROT
rs63750264;21;25891784;707;321;C3549448;ALZHEIMER DISEASE, PROTECTION AGAINST;disease;;Disease or Syndrome;0,7;;1991;2000;8290042;UNIPROT
rs63750264;21;25891784;707;321;C1863053;Alzheimer Disease, Early-Onset, With Cerebral Amyloid Angiopathy;disease;"C10;F03";Disease or Syndrome;0,7;;1991;2000;1908231;UNIPROT
rs63750264;21;25891784;707;321;C3549448;ALZHEIMER DISEASE, PROTECTION AGAINST;disease;;Disease or Syndrome;0,7;;1991;2000;1678058;UNIPROT
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;20098622;BEFREE
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;17611268;BEFREE
rs63750264;21;25891784;707;321;C1863053;Alzheimer Disease, Early-Onset, With Cerebral Amyloid Angiopathy;disease;"C10;F03";Disease or Syndrome;0,7;;1991;2000;8267572;UNIPROT
rs63750264;21;25891784;707;321;C1863052;ALZHEIMER DISEASE, FAMILIAL, 1;disease;"C10;F03";Disease or Syndrome;0,8;;1991;2006;1671712;CLINVAR
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;8084541;BEFREE
rs63750264;21;25891784;707;321;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,06;1;1996;2015;25138979;BEFREE
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;26517904;BEFREE
rs63750264;21;25891784;707;321;C1863052;ALZHEIMER DISEASE, FAMILIAL, 1;disease;"C10;F03";Disease or Syndrome;0,8;;1991;2006;8290965;CLINVAR
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;1908231;CLINVAR
rs63750264;21;25891784;707;321;C1863052;ALZHEIMER DISEASE, FAMILIAL, 1;disease;"C10;F03";Disease or Syndrome;0,8;;1991;2006;10631141;UNIPROT
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;1679288;CLINVAR
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;8577393;UNIPROT
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;8290042;UNIPROT
rs63750264;21;25891784;707;321;C1863053;Alzheimer Disease, Early-Onset, With Cerebral Amyloid Angiopathy;disease;"C10;F03";Disease or Syndrome;0,7;;1991;2000;1671712;UNIPROT
rs63750264;21;25891784;707;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,9;1;1991;2016;1908231;UNIPROT
rs63750264;21;25891784;707;321;C1863053;Alzheimer Disease, Early-Onset, With Cerebral Amyloid Angiopathy;disease;"C10;F03";Disease or Syndrome;0,7;;1991;2000;1678058;UNIPROT
