DATE ADDED TO CATALOG;PUBMEDID;FIRST AUTHOR;DATE;JOURNAL;LINK;STUDY;DISEASE/TRAIT;INITIAL SAMPLE SIZE;REPLICATION SAMPLE SIZE;REGION;CHR_ID;CHR_POS;REPORTED GENE(S);MAPPED_GENE;UPSTREAM_GENE_ID;DOWNSTREAM_GENE_ID;SNP_GENE_IDS;UPSTREAM_GENE_DISTANCE;DOWNSTREAM_GENE_DISTANCE;STRONGEST SNP-RISK ALLELE;SNPS;MERGED;SNP_ID_CURRENT;CONTEXT;INTERGENIC;RISK ALLELE FREQUENCY;P-VALUE;PVALUE_MLOG;P-VALUE (TEXT);OR or BETA;95% CI (TEXT);PLATFORM [SNPS PASSING QC];CNV;MAPPED_TRAIT;MAPPED_TRAIT_URI;STUDY ACCESSION;GENOTYPING TECHNOLOGY
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127082205;NR;BIN1;;;ENSG00000136717;;;rs10194375-?;rs10194375;0;10194375;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127104478;NR;BIN1;;;ENSG00000136717;;;rs72838215-?;rs72838215;0;72838215;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127104557;NR;BIN1;;;ENSG00000136717;;;rs6431219-?;rs6431219;0;6431219;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127120856;NR;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;13501;49155;rs4663099-?;rs4663099;0;4663099;intergenic_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127124606;NR;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;17251;45405;rs35103166-?;rs35103166;0;35103166;intergenic_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127126547;NR;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;19192;43464;rs7575209-?;rs7575209;0;7575209;regulatory_region_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127127671;NR;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;20316;42340;rs58682665-?;rs58682665;0;58682665;intergenic_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127128657;NR;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;21302;41354;rs13025765-?;rs13025765;0;13025765;regulatory_region_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127129099;NR;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;21744;40912;rs13031703-?;rs13031703;0;13031703;intergenic_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127136321;NR;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;28966;33690;rs745717-?;rs745717;0;745717;intergenic_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q14.3;2;127136908;NR;BIN1 - NIFKP9;ENSG00000136717;ENSG00000237630;;29553;33103;rs730482-?;rs730482;0;730482;intergenic_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q37.1;2;233159830;NR;INPP5D, INPP5D;;;ENSG00000281614, ENSG00000168918;;;rs35349669-?;rs35349669;0;35349669;intron_variant;0;NR;2,00E-10;9,70E+15;;10525334;[1.03595530394875-1.06937674771915];Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;2q37.1;2;233117202;NR;INPP5D, INPP5D;;;ENSG00000281614, ENSG00000168918;;;rs10933431-?;rs10933431;0;10933431;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;6p12.3;6;47464901;NR;B3GNTL1P2 - AL355353.1;ENSG00000271328;ENSG00000270761;;95671;12342;rs9381563-?;rs9381563;0;9381563;intergenic_variant;1;NR;1,00E-12;120;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;6p12.3;6;47424807;NR;B3GNTL1P2 - AL355353.1;ENSG00000271328;ENSG00000270761;;55577;52436;rs9395255-?;rs9395255;0;9395255;regulatory_region_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;6p12.3;6;47630389;NR;CD2AP - ADGRF2;ENSG00000198087;ENSG00000164393;;3126;26047;rs9395288-?;rs9395288;0;9395288;intergenic_variant;1;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;6p12.3;6;47679485;NR;ADGRF2;;;ENSG00000164393;;;rs10948374-?;rs10948374;0;10948374;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;7q22.1;7;100374211;NR;PILRA;;;ENSG00000085514;;;rs1859788-?;rs1859788;0;1859788;missense_variant;0;NR;3,00E-18;1,75E+16;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;7q22.1;7;100561944;NR;AGFG2;;;ENSG00000106351;;;rs2734897-?;rs2734897;0;2734897;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;7q22.1;7;100106335;NR;AP4M1;;;ENSG00000221838;;;rs2293479-?;rs2293479;0;2293479;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;7q22.1;7;100242838;NR;CASTOR3;;;ENSG00000239521;;;rs866500-?;rs866500;0;866500;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;7q22.1;7;100245730;NR;CASTOR3;;;ENSG00000239521;;;rs858502-?;rs858502;0;858502;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
20-07-2018;29777097;Marioni RE;18-05-2018;Transl Psychiatry;www.ncbi.nlm.nih.gov/pubmed/29777097;GWAS on family history of Alzheimer's disease.;Alzheimer's disease or family history of Alzheimer's disease;up to 42,034 British ancestry individuals with parental history of Alzheimer's disease, at least 272,244 British ancestry individuals with no parental history of Alzheimer's disease, 25,580 Alzheimer's disease cases, 48,466 controls;NA;7q22.1;7;100341332;NR;STAG3L5P-PVRIG2P-PILRB, PMS2P1, STAG3L5P;;;ENSG00000272752, ENSG00000078319, ENSG00000242294;;;rs35305377-?;rs35305377;0;35305377;intron_variant;0;NR;0,00000005;7,30E+15;;;;Affymetrix [7795605] (imputed);N;Alzheimer's disease, family history of Alzheimer’s disease;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0009268;GCST005922;Genome-wide genotyping array
